FLUX AL 9.0 9.0 1
638.00	637.25	638.00	635.00	638.50	642.50	638.25	642.50	643.25	642.50	642.00	642.50	642.00	646.50	650.75	654.00	654.50	658.75	658.50	663.00	662.75	656.25	659.50	656.00	655.00	654.00	652.00	647.75	649.25	651.00	654.25	648.25	699.50	677.75	659.50	654.50	640.00	636.25	636.00	634.50	
624.50	623.50	620.50	621.00	622.75	621.50	619.00	619.50	624.25	626.50	624.00	625.25	625.75	623.25	624.25	622.00	624.25	624.50	627.25	633.75	636.50	635.75	635.00	628.00	628.75	633.25	630.50	626.25	628.75	632.75	631.75	626.25	621.50	617.50	620.75	622.00	619.75	619.50	620.00	622.75	
629.75	626.25	622.75	617.25	606.50	588.25	584.50	604.75	605.75	582.50	574.00	572.00	578.50	576.50	565.25	566.25	588.25	597.25	610.25	613.50	618.50	623.00	622.50	621.25	620.75	618.50	617.25	618.25	622.00	627.50	624.50	621.75	606.25	614.75	618.75	617.75	619.75	622.00	625.25	631.00	
550.25	537.50	531.00	524.50	515.25	513.50	527.50	547.25	529.50	507.00	494.25	497.00	499.50	499.75	504.25	514.25	523.25	546.75	601.00	619.25	619.00	621.00	617.00	609.25	596.25	586.25	583.50	590.50	593.25	585.75	591.75	607.00	602.50	612.75	618.25	620.50	618.75	608.25	591.00	566.50	
538.50	534.00	531.75	527.00	519.50	513.25	509.25	506.75	506.00	507.00	508.00	509.50	511.75	514.50	518.00	523.00	528.00	534.50	547.75	555.50	561.50	568.25	575.00	576.50	573.50	569.75	561.50	552.75	546.75	550.50	561.50	572.25	577.25	577.25	572.50	569.50	561.50	555.75	548.25	543.00	
FLUX AL 9.0 9.0 2
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
18.75	20.50	21.50	21.25	21.00	21.75	25.00	25.00	24.50	24.50	23.50	22.25	22.00	22.75	24.50	24.75	24.50	24.25	24.00	24.25	25.00	25.00	25.00	25.25	25.75	25.75	24.00	23.50	23.50	23.25	23.25	24.75	25.50	25.50	27.00	27.50	26.75	24.75	21.25	19.25	
360.75	402.00	429.50	434.25	432.00	433.00	459.50	461.75	461.25	433.25	408.75	397.00	403.75	402.50	415.75	419.75	443.25	445.75	454.00	436.25	444.25	463.75	436.75	436.25	437.00	458.25	447.25	459.00	448.00	443.00	455.75	474.75	485.75	460.25	495.75	512.00	463.00	431.25	397.75	361.75	
511.00	540.75	558.25	602.00	591.25	582.00	549.75	578.25	585.50	549.50	523.00	523.75	562.50	533.75	520.75	588.25	596.00	636.00	573.75	541.75	557.00	594.00	589.25	568.50	569.75	594.00	529.75	540.75	559.75	586.00	659.00	677.50	660.25	583.75	542.25	545.00	517.75	515.50	513.75	509.75	
